scenario_id,split,horizon_hours,scenario_seed,root_depth_mm,field_capacity,wilting_point,saturation_margin_above_fc,initial_available_water_fraction,irrigation_efficiency,drainage_coefficient,et_stress_fraction_between_wp_fc,et_multiplier,forecast_bias_fraction,forecast_noise_std_fraction,process_noise_std,sensor_noise_std,et_profile,saturation,initial_theta,et_stress_start
V2E0021,locked_evaluation,336,92021021,256.33089102,0.25104700,0.13274066,0.11995600,0.31734984,0.82201740,18.87349069,0.51306258,0.75674786,-0.10144600,0.14182248,0.00018252,0.00115848,typical,0.37100300,0.17028516,0.19343921
V2E0022,locked_evaluation,336,92021022,334.76211503,0.25778305,0.14106599,0.08187689,0.63218900,0.73292924,27.36215623,0.52221137,1.12353604,0.10160182,0.00269322,0.00020073,0.00073272,hot_spell,0.33965994,0.21485323,0.20201697
V2E0023,locked_evaluation,336,92021023,293.27440920,0.28196839,0.12517245,0.08777604,0.38302495,0.75662851,26.08858378,0.53217002,0.90222527,-0.14872722,0.07467099,0.00012140,0.00039850,typical,0.36974443,0.18522921,0.20861455
V2E0024,locked_evaluation,336,92021024,352.33341407,0.25221138,0.11679170,0.12718732,0.53327934,0.74974852,23.85089535,0.47946597,1.25492968,-0.00029547,0.08510732,0.00027740,0.00042317,variable_cloud,0.37939870,0.18900822,0.18172083
V2E0025,locked_evaluation,336,92021025,359.62567680,0.27840809,0.14546390,0.09671294,0.33756459,0.88837325,23.29504342,0.59774332,0.91360648,-0.01797417,0.09275462,0.00021880,0.00068337,variable_cloud,0.37512103,0.19034115,0.22493040
V2E0026,locked_evaluation,336,92021026,241.92535194,0.30601118,0.10306807,0.11229341,0.57485366,0.73512755,10.77456789,0.36842203,0.83236910,0.17337651,0.13643651,0.00013098,0.00104609,hot_spell,0.41830459,0.21973066,0.17783678
V2E0027,locked_evaluation,336,92021027,249.06984989,0.27386837,0.14569655,0.08343874,0.47971233,0.90757528,12.11234362,0.49490452,1.08791084,0.03752616,0.14617012,0.00020801,0.00054373,typical,0.35730711,0.20718215,0.20912936
V2E0028,locked_evaluation,336,92021028,309.45589486,0.26020378,0.11108847,0.10685882,0.72031717,0.76622566,22.28356075,0.55436092,1.18081211,0.13420275,0.06190971,0.00014090,0.00056488,hot_spell,0.36706260,0.21849879,0.19375217
V2E0029,locked_evaluation,336,92021029,270.64832186,0.26655501,0.12995360,0.09878200,0.62687665,0.94514553,14.88842884,0.41732906,0.93098450,0.10878900,0.07589834,0.00022904,0.00065370,hot_spell,0.36533701,0.21558583,0.18696134
V2E0030,locked_evaluation,336,92021030,327.44731695,0.27955295,0.13211701,0.11272456,0.84336390,0.79246770,11.55175404,0.47401093,0.82272296,0.05731183,0.14490025,0.00018521,0.00030634,hot_spell,0.39227752,0.25645916,0.20200326
V2E0031,locked_evaluation,336,92021031,343.52935166,0.27103258,0.11722660,0.08897283,0.42875030,0.91449152,23.48511981,0.56940366,0.91023405,-0.01210340,0.00169435,0.00017621,0.00053243,hot_spell,0.36000541,0.18317096,0.20480429
V2E0032,locked_evaluation,336,92021032,250.02019263,0.29713689,0.11592355,0.09328224,0.77887396,0.91156052,11.96727903,0.42207353,0.89418323,0.05935665,0.05262911,0.00009487,0.00077391,typical,0.39041913,0.25706590,0.19240890
V2E0033,locked_evaluation,336,92021033,356.37309188,0.28930244,0.13441516,0.09294081,0.34961273,0.87866451,15.11889858,0.37947421,0.97949989,-0.03172644,0.04033515,0.00009582,0.00040048,typical,0.38224326,0.18856573,0.19319089
V2E0034,locked_evaluation,336,92021034,244.61114296,0.26933211,0.10474224,0.08735528,0.43596936,0.74647290,18.11966273,0.44081977,0.78037862,0.12937778,0.06251816,0.00028970,0.00119929,hot_spell,0.35668739,0.17649838,0.17729671
V2E0035,locked_evaluation,336,92021035,264.22419382,0.27911173,0.14760574,0.09586262,0.81453104,0.87640570,12.85381586,0.58449704,1.05663089,-0.10906913,0.05322218,0.00022746,0.00092376,typical,0.37497435,0.25472145,0.22447060
V2E0036,locked_evaluation,336,92021036,267.04235212,0.25827030,0.12933960,0.10746728,0.35403795,0.72452601,10.70428717,0.48391660,0.83440709,-0.11249103,0.14347877,0.00019432,0.00070634,typical,0.36573759,0.17498596,0.19173131
V2E0037,locked_evaluation,336,92021037,298.26421995,0.27661413,0.13313496,0.10387683,0.70299638,0.72100180,15.88673088,0.37535293,1.11848105,0.09551184,0.03484130,0.00012371,0.00071985,hot_spell,0.38049097,0.23400030,0.18699029
V2E0038,locked_evaluation,336,92021038,307.84647549,0.28711141,0.14428223,0.10062573,0.82196263,0.78090678,25.20521145,0.53627048,1.13578853,0.04507081,0.10401099,0.00021223,0.00057843,hot_spell,0.38773714,0.26168248,0.22087730
V2E0039,locked_evaluation,336,92021039,273.31375647,0.25629762,0.10888636,0.10895778,0.72869209,0.81481725,15.66171038,0.52742983,0.84351649,0.11753109,0.02451209,0.00023844,0.00089361,variable_cloud,0.36525540,0.21630378,0.18663546
V2E0040,locked_evaluation,336,92021040,325.64323429,0.27208298,0.12914500,0.11065078,0.36624453,0.91313335,25.30168405,0.41546469,1.07159828,-0.09998332,0.10149225,0.00013721,0.00038922,variable_cloud,0.38273376,0.18149526,0.18853069
V2E0041,locked_evaluation,336,92021041,334.06677285,0.29564310,0.10359646,0.08939781,0.62134235,0.77818089,18.27032003,0.57988211,1.29571059,0.06335120,0.03954278,0.00010942,0.00042731,typical,0.38504091,0.22292317,0.21496087
V2E0042,locked_evaluation,336,92021042,308.77740570,0.26392071,0.12377615,0.10294062,0.79913022,0.89384133,25.44520268,0.43959355,1.25946344,-0.17618876,0.02298977,0.00005405,0.00032686,variable_cloud,0.36686133,0.23576990,0.18538279
V2E0043,locked_evaluation,336,92021043,283.70236935,0.30132073,0.13079046,0.08058962,0.74160030,0.76905216,27.06239782,0.51679933,0.99400807,0.16040540,0.04427424,0.00024353,0.00099660,typical,0.38191035,0.25725576,0.21892039
V2E0044,locked_evaluation,336,92021044,344.52159880,0.27768289,0.11373434,0.10426158,0.44023366,0.74820054,19.03410453,0.54994330,0.91750487,-0.17338833,0.08255730,0.00021036,0.00072592,typical,0.38194447,0.18591001,0.20389675
V2E0045,locked_evaluation,336,92021045,324.49040727,0.26228724,0.14148961,0.11181255,0.80405982,0.81700994,26.13464145,0.35868095,1.17616619,-0.17925877,0.05899515,0.00025909,0.00082792,hot_spell,0.37409980,0.23861813,0.18481742
V2E0046,locked_evaluation,336,92021046,293.79508035,0.27278760,0.13665728,0.10173944,0.56612220,0.75064671,20.12467498,0.44577644,0.76690477,0.15119961,0.04886403,0.00015201,0.00110764,variable_cloud,0.37452703,0.21372368,0.19734097
V2E0047,locked_evaluation,336,92021047,349.59329670,0.30061923,0.14257087,0.08136715,0.76672229,0.89478790,24.41595027,0.48720544,1.01532408,0.12777231,0.11805884,0.00005148,0.00052404,variable_cloud,0.38198638,0.26375007,0.21957289
V2E0048,locked_evaluation,336,92021048,298.72362662,0.27977032,0.10956003,0.08028293,0.73820073,0.93652034,17.58925963,0.59396336,1.06587389,-0.16185443,0.06453452,0.00006422,0.00063542,hot_spell,0.36005325,0.23520939,0.21065871
V2E0049,locked_evaluation,336,92021049,278.83270650,0.25344530,0.13640878,0.10921986,0.80972443,0.93728722,23.22652064,0.54798864,1.30388077,0.19749531,0.11299272,0.00029644,0.00074606,hot_spell,0.36266516,0.23117611,0.20054346
V2E0050,locked_evaluation,336,92021050,346.46962510,0.27243800,0.14200348,0.08238741,0.61209979,0.80230032,20.50145296,0.51064386,1.21695094,0.00641940,0.08990400,0.00016251,0.00098747,hot_spell,0.35482542,0.22184242,0.20860907
V2E0051,locked_evaluation,336,92021051,296.29678647,0.28986945,0.14820565,0.10710947,0.31055265,0.80074511,12.34572156,0.44869907,1.03361803,0.07813673,0.04299612,0.00010616,0.00098048,hot_spell,0.39697892,0.19219972,0.21177007
V2E0052,locked_evaluation,336,92021052,245.89822446,0.29843482,0.11653901,0.12094071,0.84668273,0.73730921,21.95631707,0.40747591,1.20574527,-0.12964437,0.08182984,0.00026444,0.00105176,variable_cloud,0.41937553,0.27054705,0.19065717
V2E0053,locked_evaluation,336,92021053,289.40623233,0.25379342,0.11044865,0.11308143,0.64519624,0.72252748,20.18929507,0.38542244,0.85890873,0.17731410,0.07665842,0.00006695,0.00109309,variable_cloud,0.36687485,0.20293415,0.16569694
V2E0054,locked_evaluation,336,92021054,304.96771986,0.27125952,0.12047276,0.11792819,0.58973484,0.88026013,15.29895462,0.47507015,1.15763414,-0.15534880,0.03626642,0.00012108,0.00064389,hot_spell,0.38918771,0.20939697,0.19210705
V2E0055,locked_evaluation,336,92021055,305.92068127,0.30535401,0.14377879,0.10820034,0.58157446,0.74169493,20.47299310,0.37756163,0.88145578,0.14366494,0.14923312,0.00006169,0.00036976,variable_cloud,0.41355435,0.23774681,0.20478339
V2E0056,locked_evaluation,336,92021056,291.02821475,0.25724347,0.12483438,0.08382399,0.82487698,0.89088466,14.07857491,0.40928497,1.22633591,0.19493577,0.00009338,0.00016832,0.00119214,variable_cloud,0.34106746,0.23405559,0.17902743
V2E0057,locked_evaluation,336,92021057,262.75285902,0.30985231,0.11829041,0.08517607,0.60395987,0.79565088,11.39468511,0.51359084,1.22975761,-0.05487493,0.13019397,0.00029755,0.00049910,typical,0.39502838,0.23398611,0.21667484
V2E0058,locked_evaluation,336,92021058,274.32124825,0.26680587,0.12436078,0.11556616,0.37813449,0.80849338,19.33478351,0.35231334,1.19930943,-0.13785490,0.07153431,0.00014787,0.00102750,typical,0.38237203,0.17822418,0.17454608
V2E0059,locked_evaluation,336,92021059,249.68453481,0.25309998,0.14721494,0.10855934,0.56236190,0.88641717,19.54602416,0.47015989,1.31101078,0.16495660,0.08578789,0.00026697,0.00063036,variable_cloud,0.36165932,0.20676065,0.19699784
V2E0060,locked_evaluation,336,92021060,279.90872372,0.25028494,0.11962920,0.09523480,0.39883536,0.76448764,13.70652402,0.51864559,0.80215727,0.02068911,0.13794233,0.00013466,0.00113825,variable_cloud,0.34551974,0.17173933,0.18739322
V2E0061,locked_evaluation,336,92021061,247.93597190,0.28208654,0.13092054,0.12177292,0.37601858,0.90332526,17.28322143,0.50196233,1.31348376,0.00123212,0.11442276,0.00018649,0.00104021,typical,0.40385945,0.18776176,0.20680018
V2E0062,locked_evaluation,336,92021062,335.18821700,0.29943768,0.12627484,0.12347123,0.58535294,0.80383537,16.59184821,0.53306259,1.10511326,0.11340198,0.00699231,0.00007500,0.00086260,typical,0.42290891,0.22763622,0.21858147
V2E0063,locked_evaluation,336,92021063,246.94518801,0.26130875,0.10070676,0.10444998,0.69164111,0.79907926,21.41566921,0.55965146,0.86984421,0.01921363,0.06514508,0.00024147,0.00102054,variable_cloud,0.36575873,0.21178570,0.19058790
V2E0064,locked_evaluation,336,92021064,300.54878732,0.28374853,0.10778534,0.08070951,0.32306357,0.87368758,24.37193294,0.58661584,0.96721163,0.00942520,0.05008328,0.00008646,0.00095718,variable_cloud,0.36445803,0.16463264,0.21100813
V2E0065,locked_evaluation,336,92021065,302.99758835,0.27821396,0.10241561,0.11211430,0.42321241,0.93163823,21.26210478,0.50804804,0.93952685,0.02798809,0.13174762,0.00019585,0.00076721,typical,0.39032826,0.17681566,0.19172962
V2E0066,locked_evaluation,336,92021066,299.36710403,0.29045529,0.10067832,0.12967918,0.40370587,0.78545149,23.97390766,0.39742426,1.04444765,-0.05990961,0.11756550,0.00017304,0.00080875,variable_cloud,0.42013448,0.17729240,0.17610029
V2E0067,locked_evaluation,336,92021067,322.91373282,0.28022159,0.12053216,0.09393464,0.31214176,0.94850748,19.94124016,0.56601429,0.86563674,-0.01489783,0.12431496,0.00028039,0.00090213,variable_cloud,0.37415622,0.17037790,0.21091866
V2E0068,locked_evaluation,336,92021068,245.50692738,0.30432871,0.13827762,0.08472881,0.84053167,0.93384245,14.18433318,0.38919226,0.97332357,-0.15156591,0.00754920,0.00015307,0.00061469,hot_spell,0.38905752,0.27784882,0.20290342
V2E0069,locked_evaluation,336,92021069,351.09590074,0.26878854,0.13707034,0.11725864,0.34982993,0.85728493,17.73507700,0.45435932,1.12931613,-0.16899327,0.06565775,0.00026895,0.00049190,variable_cloud,0.38604718,0.18314931,0.19691773
V2E0070,locked_evaluation,336,92021070,288.67839301,0.27667854,0.14219837,0.10250239,0.76063057,0.77379741,11.83664258,0.45346038,1.05862074,-0.06900665,0.10073432,0.00017093,0.00110551,hot_spell,0.37918093,0.24448810,0.20317980
V2E0071,locked_evaluation,336,92021071,320.13022826,0.30577425,0.11737106,0.09863967,0.63267817,0.78877935,26.70487070,0.35573857,0.83835358,0.08370615,0.14423763,0.00019385,0.00048478,variable_cloud,0.40441393,0.23656965,0.18439334
V2E0072,locked_evaluation,336,92021072,257.15419983,0.30337627,0.11155552,0.09150928,0.39045493,0.90962504,27.62989322,0.55713211,0.93393638,-0.08848171,0.10299421,0.00015051,0.00115318,hot_spell,0.39488555,0.18645288,0.21842502
V2E0073,locked_evaluation,336,92021073,332.40880877,0.28853453,0.12408077,0.11368681,0.49176511,0.81130162,11.02793583,0.56384958,1.34671792,0.15780031,0.09771067,0.00011388,0.00054376,variable_cloud,0.40222134,0.20495339,0.21680796
V2E0074,locked_evaluation,336,92021074,242.99731637,0.29004508,0.12816074,0.11774521,0.44861839,0.92255949,25.73590756,0.48271785,1.03008068,0.04229143,0.03294864,0.00021730,0.00089902,typical,0.40779029,0.20078503,0.20630520
V2E0075,locked_evaluation,336,92021075,323.41252365,0.30237176,0.14737926,0.10344984,0.59407791,0.84101099,15.81155997,0.38376541,1.09202012,-0.08099749,0.04244084,0.00018929,0.00090970,hot_spell,0.40582160,0.23945688,0.20686002
V2E0076,locked_evaluation,336,92021076,296.82600756,0.29462755,0.11500377,0.09940248,0.48937237,0.73927243,22.48546066,0.54269168,1.26743867,-0.19298307,0.13870724,0.00028533,0.00069444,typical,0.39403003,0.20290669,0.21248410
V2E0077,locked_evaluation,336,92021077,339.08228224,0.29209002,0.11843465,0.09467612,0.83005127,0.84291459,17.06981999,0.37063909,0.96437467,-0.10468394,0.09862940,0.00005332,0.00106307,typical,0.38676614,0.26257751,0.18279812
V2E0078,locked_evaluation,336,92021078,281.56829215,0.25451807,0.12665160,0.11897709,0.53107945,0.78761054,24.18479788,0.48712984,1.00352512,0.09953990,0.02738371,0.00012600,0.00069027,typical,0.37349516,0.19455885,0.18893917
V2E0079,locked_evaluation,336,92021079,272.39577439,0.29176211,0.12983373,0.10041144,0.61366186,0.91851177,13.20612128,0.35469896,1.07898385,0.14141683,0.02539121,0.00007121,0.00095334,typical,0.39217355,0.22920300,0.18726956
V2E0080,locked_evaluation,336,92021080,317.35121709,0.26362970,0.13921359,0.10285143,0.69387247,0.88353120,14.33710503,0.52603516,1.28864403,0.02524861,0.13396684,0.00028684,0.00070557,variable_cloud,0.36648113,0.22554250,0.20466084
V2E0081,locked_evaluation,336,92021081,348.40758024,0.30897047,0.10861053,0.09189258,0.66562559,0.73246165,19.69945887,0.58834224,1.13961928,-0.15958360,0.07267662,0.00019890,0.00031447,variable_cloud,0.40086305,0.24197523,0.22649074
V2E0082,locked_evaluation,336,92021082,350.33663163,0.26550902,0.11936094,0.12925150,0.75119426,0.76966860,15.56100183,0.49314690,1.32494910,0.02447263,0.03774288,0.00024738,0.00117948,hot_spell,0.39476052,0.22914654,0.19143341
V2E0083,locked_evaluation,336,92021083,331.44027061,0.28391310,0.12703926,0.09097759,0.45557878,0.93013681,27.53075586,0.59563131,1.30484193,0.18486405,0.12300864,0.00014587,0.00118138,hot_spell,0.37489069,0.19850765,0.22047823
V2E0084,locked_evaluation,336,92021084,273.51093628,0.25880527,0.12356027,0.11987766,0.35745840,0.94665134,24.97461766,0.56008813,0.90796320,-0.18539758,0.09213398,0.00012702,0.00036523,typical,0.37868294,0.17190473,0.19930939
V2E0085,locked_evaluation,336,92021085,347.30118415,0.30253804,0.10526926,0.11843989,0.67223406,0.87083579,10.30649965,0.46724625,1.00939316,-0.02541385,0.14034738,0.00008950,0.00086211,hot_spell,0.42097793,0.23788005,0.19744236
V2E0086,locked_evaluation,336,92021086,336.88948288,0.27310109,0.12184455,0.09534648,0.60679250,0.72917123,11.18570141,0.50313239,0.82045694,0.09037994,0.13492288,0.00016348,0.00088549,variable_cloud,0.36844757,0.21362588,0.19794661
V2E0087,locked_evaluation,336,92021087,275.27626966,0.28316761,0.13554709,0.09996478,0.55329327,0.90200664,23.69503567,0.55514876,0.95342460,-0.07531456,0.11616734,0.00013559,0.00031941,typical,0.38313239,0.21722453,0.21749843
V2E0088,locked_evaluation,336,92021088,269.06895840,0.25280161,0.13422837,0.09385539,0.81669521,0.90627726,22.73623755,0.46448198,1.18824478,-0.05615615,0.08789749,0.00017813,0.00038627,variable_cloud,0.34665700,0.23106657,0.18930350
V2E0089,locked_evaluation,336,92021089,313.78936604,0.29258885,0.13492431,0.11052681,0.55828803,0.87687604,20.66965572,0.57738769,0.92666918,-0.04625088,0.11197581,0.00008762,0.00075024,hot_spell,0.40311566,0.22294654,0.22595787
V2E0090,locked_evaluation,336,92021090,260.34906572,0.30863663,0.12007685,0.10137220,0.43010247,0.87295918,26.29021151,0.56747798,0.84998899,-0.11819637,0.11957058,0.00025596,0.00067414,typical,0.41000883,0.20117688,0.22708037
V2E0091,locked_evaluation,336,92021091,310.76277215,0.29138997,0.12762561,0.11633445,0.66689370,0.82238739,14.75879032,0.37164968,1.27627704,0.18744111,0.01157577,0.00007342,0.00077638,variable_cloud,0.40772442,0.23683903,0.18848858
V2E0092,locked_evaluation,336,92021092,316.59263268,0.27337797,0.10257163,0.12941705,0.32278052,0.85910558,10.46526629,0.45936489,1.17456672,-0.17107994,0.07907721,0.00025780,0.00084226,variable_cloud,0.40279502,0.15770459,0.18103406
V2E0093,locked_evaluation,336,92021093,291.84080462,0.30475674,0.10114863,0.09116013,0.67563340,0.75841476,11.65736919,0.46115075,1.21141562,-0.14411049,0.14764457,0.00012919,0.00067857,variable_cloud,0.39591687,0.23871307,0.19504267
V2E0094,locked_evaluation,336,92021094,311.53666470,0.28781639,0.12253291,0.09014000,0.33168483,0.81873766,23.06435258,0.57121392,1.00553171,-0.03871125,0.01324775,0.00027094,0.00101780,typical,0.37795639,0.17735493,0.21694513
V2E0095,locked_evaluation,336,92021095,314.41954515,0.29751159,0.14495575,0.12235756,0.47722151,0.79742317,27.78712578,0.56207055,1.24105119,0.08251817,0.02919115,0.00022213,0.00093165,typical,0.41986915,0.21775868,0.23070289
V2E0096,locked_evaluation,336,92021096,287.41282205,0.26192489,0.13594411,0.08690665,0.83537416,0.72770603,10.21633880,0.52522461,1.18503381,-0.19795221,0.02619678,0.00015729,0.00096295,hot_spell,0.34883154,0.24118520,0.20211231
V2E0097,locked_evaluation,336,92021097,266.59946645,0.26620134,0.13934816,0.10507474,0.34396712,0.77598423,22.92898335,0.43691696,1.26455382,-0.13188953,0.01128495,0.00023167,0.00051636,hot_spell,0.37127609,0.18298148,0.19477247
V2E0098,locked_evaluation,336,92021098,340.15352427,0.28571555,0.11399800,0.10108286,0.38646272,0.75467091,23.62345773,0.44347433,1.31868310,-0.06285015,0.14077514,0.00013936,0.00044433,variable_cloud,0.38679841,0.18036043,0.19015032
V2E0099,locked_evaluation,336,92021099,313.30836110,0.29648785,0.14287425,0.12645853,0.69844782,0.83565969,19.24651947,0.45120129,0.95947252,-0.04022235,0.00430528,0.00021603,0.00051040,hot_spell,0.42294638,0.25016533,0.21218491
V2E0100,locked_evaluation,336,92021100,259.45564799,0.26042880,0.13999211,0.12290989,0.50960622,0.86895281,27.47762425,0.44386754,1.32704292,0.12494275,0.06925237,0.00023732,0.00050523,variable_cloud,0.38333868,0.20136739,0.19345004
V2E0101,locked_evaluation,336,92021101,268.03113128,0.28100382,0.14850642,0.10652100,0.65698151,0.90493582,10.60996932,0.41928561,0.94679185,-0.00746714,0.08351663,0.00014248,0.00055359,variable_cloud,0.38752482,0.23555476,0.20406067
V2E0102,locked_evaluation,336,92021102,253.51337421,0.29811174,0.13991813,0.12544967,0.44950150,0.84981674,16.94360590,0.39902805,0.80735022,0.18075398,0.10915668,0.00007614,0.00043344,variable_cloud,0.42356142,0.21102640,0.20304182
V2E0103,locked_evaluation,336,92021103,336.22684571,0.29890312,0.10163120,0.08856860,0.41020032,0.85197548,17.18917324,0.39331380,1.10108358,0.14923266,0.12743484,0.00022444,0.00086941,hot_spell,0.38747173,0.18255221,0.17922097
V2E0104,locked_evaluation,336,92021104,277.53571205,0.30762974,0.13155033,0.11864277,0.68413168,0.74329161,17.87590317,0.41217600,0.99893629,0.10638966,0.01388063,0.00020247,0.00097195,typical,0.42627251,0.25201183,0.20412604
V2E0105,locked_evaluation,336,92021105,286.19068678,0.30113380,0.14657199,0.09946367,0.67834441,0.83416548,21.00507694,0.49059539,0.88691257,-0.09650946,0.01856158,0.00024915,0.00091634,typical,0.40059746,0.25141813,0.22239930
V2E0106,locked_evaluation,336,92021106,265.44088793,0.25200586,0.10996603,0.12335400,0.33908765,0.84624384,15.47434207,0.57893226,0.97812095,-0.08584069,0.04730518,0.00025073,0.00059150,typical,0.37535986,0.15812998,0.19219747
V2E0107,locked_evaluation,336,92021107,251.03829176,0.25864416,0.12111358,0.12822876,0.68702956,0.88505786,13.59677599,0.41382218,0.87473159,-0.18228579,0.04950174,0.00021432,0.00052991,typical,0.38687292,0.21560115,0.17802678
V2E0108,locked_evaluation,336,92021108,328.88383949,0.27573638,0.12307486,0.11581987,0.65966763,0.81997158,18.23762663,0.59231696,1.08276144,0.19338177,0.00354745,0.00024549,0.00078203,variable_cloud,0.39155625,0.22378072,0.21349887
V2E0109,locked_evaluation,336,92021109,339.21202034,0.26102996,0.13774355,0.12860573,0.51872219,0.79174171,11.36448670,0.36146174,1.06740022,0.14541459,0.12227715,0.00023559,0.00087581,variable_cloud,0.38963568,0.20169495,0.18230687
V2E0110,locked_evaluation,336,92021110,261.61766796,0.26759427,0.14915939,0.11698710,0.70807523,0.94071934,25.00866392,0.40446585,1.28022702,0.16157816,0.02880521,0.00023341,0.00034558,variable_cloud,0.38458137,0.23302020,0.19706226
V2E0111,locked_evaluation,336,92021111,251.89795618,0.30953324,0.14944573,0.12586035,0.83158858,0.75743166,18.60629941,0.38128726,0.94215643,0.08829856,0.12667217,0.00015586,0.00083127,typical,0.43539359,0.28257267,0.21048506
V2E0112,locked_evaluation,336,92021112,269.63968315,0.30197541,0.13395616,0.12437907,0.79458348,0.93484812,16.49371389,0.51517441,1.25396172,-0.06421009,0.06062609,0.00026157,0.00041095,hot_spell,0.42635448,0.26746148,0.22051538
V2E0113,locked_evaluation,336,92021113,307.11494064,0.28068103,0.14477866,0.09606193,0.72414779,0.91594142,26.76298414,0.38777797,1.28390015,0.12114929,0.00624039,0.00018033,0.00081341,typical,0.37674295,0.24319206,0.19747860
V2E0114,locked_evaluation,336,92021114,305.35564598,0.25076810,0.11878341,0.08589787,0.46276848,0.78665589,26.57296884,0.43549806,1.27156370,0.01165496,0.08070200,0.00008232,0.00044004,typical,0.33666598,0.17986177,0.17626249
V2E0115,locked_evaluation,336,92021115,332.69417406,0.27480574,0.11334761,0.11518544,0.30157744,0.84414337,18.63612810,0.40196620,0.79870767,0.18973046,0.02035089,0.00022586,0.00035443,variable_cloud,0.38999118,0.16203974,0.17824832
V2E0116,locked_evaluation,336,92021116,254.92179415,0.25569345,0.13234185,0.09708367,0.71497099,0.92542833,14.44872081,0.41997957,0.98509716,0.05271917,0.13306405,0.00028384,0.00094482,hot_spell,0.35277712,0.22053467,0.18414700
V2E0117,locked_evaluation,336,92021117,255.35002838,0.30627089,0.14641484,0.11502245,0.59848179,0.83071234,22.10805857,0.39637991,0.75024625,-0.01958030,0.06984197,0.00018777,0.00045980,variable_cloud,0.42129334,0.24208578,0.20977857
V2E0118,locked_evaluation,336,92021118,281.87667222,0.27026089,0.12187541,0.12742820,0.54112218,0.85338835,16.05214273,0.36270881,1.02198773,0.11583855,0.05176671,0.00007909,0.00107880,variable_cloud,0.39768909,0.20217008,0.17569613
V2E0119,locked_evaluation,336,92021119,283.28455021,0.30020891,0.10763600,0.12257326,0.54544387,0.83318479,21.60364603,0.52046466,1.16210386,-0.16578882,0.01584833,0.00006752,0.00066697,hot_spell,0.42278217,0.21267371,0.20786340
V2E0120,locked_evaluation,336,92021120,263.91718107,0.30742751,0.12152439,0.12681778,0.71754983,0.89582969,12.64634860,0.35075586,1.11176586,0.16706012,0.09910614,0.00005794,0.00085102,typical,0.43424528,0.25491914,0.18673100
V2E0121,locked_evaluation,336,92021121,300.85915136,0.28500343,0.10431372,0.08285857,0.36286101,0.72493467,24.83482307,0.43073820,0.79476321,-0.07792923,0.02227496,0.00010351,0.00033315,typical,0.36786200,0.16987897,0.18214368
V2E0122,locked_evaluation,336,92021122,358.22914483,0.25983851,0.11030928,0.11153857,0.78429312,0.92699440,19.82624733,0.53844957,1.12836026,-0.18928958,0.02151938,0.00017978,0.00079365,variable_cloud,0.37137708,0.22758402,0.19082323
V2E0123,locked_evaluation,336,92021123,280.24383796,0.29293526,0.11605281,0.12145626,0.37061406,0.81053928,12.93018467,0.49741614,1.29910958,0.13278820,0.09674137,0.00007959,0.00073959,hot_spell,0.41439152,0.18160793,0.20403699
V2E0124,locked_evaluation,336,92021124,319.64925310,0.28427931,0.11116707,0.10615605,0.73403271,0.76135537,21.63181479,0.57431121,0.98880716,-0.03037964,0.12503317,0.00019174,0.00099019,typical,0.39043537,0.23823712,0.21058737
V2E0125,locked_evaluation,336,92021125,342.90863803,0.26745571,0.11440444,0.08636305,0.50563083,0.82878471,22.56808800,0.42376298,1.20031317,-0.03345570,0.03722352,0.00014505,0.00107240,hot_spell,0.35381876,0.19179188,0.17926191
V2E0126,locked_evaluation,336,92021126,347.88177832,0.29436258,0.13733696,0.08554167,0.70958802,0.82618790,27.22990162,0.54741668,0.76246818,-0.19710249,0.03073040,0.00006928,0.00034128,hot_spell,0.37990425,0.24876046,0.22329540
V2E0127,locked_evaluation,336,92021127,290.15930327,0.26537420,0.13166544,0.11466117,0.78674881,0.94308036,20.81683594,0.35842266,1.16563792,0.05528674,0.13049704,0.00013300,0.00038011,hot_spell,0.38003537,0.23686065,0.17958969
V2E0128,locked_evaluation,336,92021128,345.42354909,0.28821640,0.10701012,0.10492938,0.32927034,0.86361757,13.93013921,0.38002589,0.76580992,0.09186144,0.10582880,0.00009055,0.00061989,variable_cloud,0.39314578,0.16667597,0.17587320
V2E0129,locked_evaluation,336,92021129,284.73180039,0.27735720,0.12290526,0.08446147,0.65295970,0.78029258,22.82090310,0.49838717,1.22266796,0.17887616,0.01942715,0.00029880,0.00112589,typical,0.36181867,0.22375615,0.19988213
V2E0130,locked_evaluation,336,92021130,271.35042651,0.30704605,0.10682633,0.10535140,0.51242896,0.83717567,13.28413664,0.36408606,1.19318285,0.01459012,0.10767455,0.00027559,0.00071536,variable_cloud,0.41239745,0.20942472,0.17972354
V2E0131,locked_evaluation,336,92021131,318.68857283,0.25473891,0.14986259,0.12059638,0.76504355,0.77199954,19.38612496,0.42801203,1.16723003,0.04954192,0.10727623,0.00006263,0.00080086,typical,0.37533529,0.23009754,0.19475092
V2E0132,locked_evaluation,336,92021132,276.53426520,0.30796044,0.14072305,0.11015587,0.57695260,0.82791441,12.13040273,0.57320823,0.78817913,0.07753823,0.08729364,0.00010435,0.00058633,hot_spell,0.41811632,0.23721110,0.23658490
V2E0133,locked_evaluation,336,92021133,357.26333642,0.26421350,0.10015974,0.12475713,0.41882261,0.76682184,10.88967326,0.54484142,0.89763184,-0.09004573,0.01743795,0.00020328,0.00059846,variable_cloud,0.38897063,0.16886916,0.18954302
